2D Lotto 2PM#16-15#2/19/2019#4,000.00#58
2D Lotto 5PM#16-11#2/19/2019#4,000.00#198
Ultra Lotto 6/58#55-31-42-33-11-47#2/19/2019#49,500,000.00#0
Megalotto 6/45#18-07-42-32-43-29#2/18/2019#9,699,098.00#0
4D Lotto#8-0-8-8#2/18/2019#17,837.00#31
3D Lotto 2PM#3-1-1#2/18/2019#4,500.00#339
3D Lotto 5PM#4-6-8#2/18/2019#4,500.00#231
3D Lotto 9PM#5-6-8#2/18/2019#4,500.00#433
2D Lotto 9PM#12-26#2/18/2019#4,000.00#614
2D Lotto 2PM#16-07#2/18/2019#4,000.00#89
2D Lotto 5PM#08-22#2/18/2019#4,000.00#245
Grand Lotto 6/55#02-40-08-06-55-09#2/18/2019#33,359,452.00#0
Superlotto 6/49#32-15-23-12-07-40#2/17/2019#19,455,869.00#0
3D Lotto 2PM#4-4-4#2/17/2019#4,500.00#246
3D Lotto 5PM#9-3-4#2/17/2019#4,500.00#176
3D Lotto 9PM#5-5-5#2/17/2019#4,500.00#870
2D Lotto 9PM#24-07#2/17/2019#4,000.00#605
2D Lotto 2PM#14-07#2/17/2019#4,000.00#223
2D Lotto 5PM#03-04#2/17/2019#4,000.00#206
Ultra Lotto 6/58#31-33-05-10-32-43#2/17/2019#49,500,000.00#0
6D Lotto#4-2-8-0-4-9#2/16/2019#1,438,541.08#0
3D Lotto 2PM#2-9-9#2/16/2019#4,500.00#209
3D Lotto 5PM#9-7-1#2/16/2019#4,500.00#112
3D Lotto 9PM#7-5-1#2/16/2019#4,500.00#383
2D Lotto 9PM#14-23#2/16/2019#4,000.00#204
Lotto 6/42#39-16-42-33-03-23#2/16/2019#6,340,895.00#0
2D Lotto 2PM#09-05#2/16/2019#4,000.00#149
2D Lotto 5PM#09-03#2/16/2019#4,000.00#239
Grand Lotto 6/55#55-53-48-43-28-52#2/16/2019#30,622,946.00#0
Megalotto 6/45#37-40-31-15-39-28#2/15/2019#8,910,000.00#0
4D Lotto#0-5-8-4#2/15/2019#84,719.00#10
3D Lotto 2PM#5-1-0#2/15/2019#4,500.00#383
3D Lotto 5PM#5-3-5#2/15/2019#4,500.00#243
3D Lotto 9PM#8-9-7#2/15/2019#4,500.00#254
2D Lotto 9PM#13-16#2/15/2019#4,000.00#609
2D Lotto 2PM#21-11#2/15/2019#4,000.00#90
2D Lotto 5PM#14-12#2/15/2019#4,000.00#195
Ultra Lotto 6/58#48-56-12-10-55-42#2/15/2019#49,500,000.00#0
Superlotto 6/49#38-43-47-09-36-12#2/14/2019#16,859,934.00#0
6D Lotto#3-3-0-7-1-4#2/14/2019#1,202,514.08#0
3D Lotto 2PM#9-7-1#2/14/2019#4,500.00#372
3D Lotto 5PM#4-4-4#2/14/2019#4,500.00#998
3D Lotto 9PM#4-4-3#2/14/2019#4,500.00#421
2D Lotto 9PM#15-01#2/14/2019#4,000.00#138
Lotto 6/42#41-15-01-38-39-14#2/14/2019#5,940,000.00#0
2D Lotto 2PM#14-23#2/14/2019#4,000.00#246
2D Lotto 5PM#06-21#2/14/2019#4,000.00#202
Megalotto 6/45#35-32-28-12-16-15#2/13/2019#8,910,000.00#0
4D Lotto#0-4-7-3#2/13/2019#24,373.00#32
3D Lotto 2PM#6-8-3#2/13/2019#4,500.00#213
3D Lotto 5PM#0-7-6#2/13/2019#4,500.00#60
3D Lotto 9PM#1-4-5#2/13/2019#4,500.00#516
2D Lotto 9PM#30-28#2/13/2019#4,000.00#119
2D Lotto 2PM#25-03#2/13/2019#4,000.00#79
2D Lotto 5PM#08-31#2/13/2019#4,000.00#204
Grand Lotto 6/55#26-54-45-09-12-22#2/13/2019#29,700,000.00#0
Superlotto 6/49#34-46-49-38-39-31#2/12/2019#15,840,000.00#0
6D Lotto#1-2-6-4-6-1#2/12/2019#1,036,841.80#0
3D Lotto 2PM#3-2-8#2/12/2019#4,500.00#386
3D Lotto 5PM#0-4-1#2/12/2019#4,500.00#132
3D Lotto 9PM#4-8-0#2/12/2019#4,500.00#291
2D Lotto 9PM#31-02#2/12/2019#4,000.00#139
Lotto 6/42#37-05-36-04-06-40#2/12/2019#5,940,000.00#0
2D Lotto 2PM#20-29#2/12/2019#4,000.00#139
2D Lotto 5PM#22-05#2/12/2019#4,000.00#107
Ultra Lotto 6/58#25-53-45-08-29-26#2/12/2019#49,500,000.00#0
Megalotto 6/45#36-40-17-32-02-38#2/11/2019#8,910,000.00#0
4D Lotto#9-7-3-7#2/11/2019#12,135.00#69
3D Lotto 2PM#6-1-6#2/11/2019#4,500.00#199
3D Lotto 5PM#9-9-5#2/11/2019#4,500.00#145
3D Lotto 9PM#4-0-5#2/11/2019#4,500.00#175
2D Lotto 9PM#06-25#2/11/2019#4,000.00#436
2D Lotto 2PM#11-07#2/11/2019#4,000.00#286
2D Lotto 5PM#15-11#2/11/2019#4,000.00#215
Grand Lotto 6/55#16-28-48-22-30-50#2/11/2019#29,700,000.00#0
Superlotto 6/49#23-18-03-27-12-32#2/10/2019#15,840,000.00#0
3D Lotto 2PM#4-1-7#2/10/2019#4,500.00#601
3D Lotto 5PM#2-2-9#2/10/2019#4,500.00#337
3D Lotto 9PM#7-7-0#2/10/2019#4,500.00#255
2D Lotto 9PM#07-31#2/10/2019#4,000.00#308
2D Lotto 2PM#03-26#2/10/2019#4,000.00#189
2D Lotto 5PM#14-15#2/10/2019#4,000.00#143
Ultra Lotto 6/58#12-52-45-25-03-28#2/10/2019#49,500,000.00#0
6D Lotto#2-6-8-4-9-0#2/9/2019#929,735.60#0
3D Lotto 2PM#1-6-3#2/9/2019#4,500.00#461
3D Lotto 5PM#3-4-1#2/9/2019#4,500.00#553
3D Lotto 9PM#4-0-5#2/9/2019#4,500.00#298
2D Lotto 9PM#07-31#2/9/2019#4,000.00#544
Lotto 6/42#12-21-03-05-15-20#2/9/2019#5,940,000.00#1
2D Lotto 2PM#31-03#2/9/2019#4,000.00#39
2D Lotto 5PM#18-17#2/9/2019#4,000.00#49
Grand Lotto 6/55#02-52-38-13-11-55#2/9/2019#29,700,000.00#0
Megalotto 6/45#30-16-25-26-31-10#2/8/2019#8,910,000.00#1
4D Lotto#1-6-7-1#2/8/2019#43,436.00#19
3D Lotto 2PM#6-6-6#2/8/2019#4,500.00#939
3D Lotto 5PM#5-5-5#2/8/2019#4,500.00#885
3D Lotto 9PM#1-2-1#2/8/2019#4,500.00#1021
2D Lotto 9PM#01-07#2/8/2019#4,000.00#602
2D Lotto 2PM#15-10#2/8/2019#4,000.00#116
2D Lotto 5PM#22-31#2/8/2019#4,000.00#71
Ultra Lotto 6/58#21-28-57-39-19-20#2/8/2019#49,500,000.00#0
Superlotto 6/49#36-43-11-42-12-28#2/7/2019#15,840,000.00#0
6D Lotto#6-0-2-5-2-2#2/7/2019#579,536.42#0
3D Lotto 2PM#3-6-9#2/7/2019#4,500.00#708
3D Lotto 5PM#2-8-0#2/7/2019#4,500.00#220
3D Lotto 9PM#0-9-6#2/7/2019#4,500.00#165
2D Lotto 9PM#29-31#2/7/2019#4,000.00#161
Lotto 6/42#14-23-18-27-07-40#2/7/2019#18,836,826.00#1
2D Lotto 2PM#07-07#2/7/2019#4,000.00#463
2D Lotto 5PM#11-18#2/7/2019#4,000.00#162
Megalotto 6/45#14-44-43-27-22-38#2/6/2019#8,910,000.00#0
4D Lotto#6-0-7-9#2/6/2019#62,063.00#13
3D Lotto 2PM#5-7-8#2/6/2019#4,500.00#241
3D Lotto 5PM#8-0-8#2/6/2019#4,500.00#436
3D Lotto 9PM#6-9-5#2/6/2019#4,500.00#208
2D Lotto 9PM#17-15#2/6/2019#4,000.00#186
2D Lotto 2PM#23-26#2/6/2019#4,000.00#197
2D Lotto 5PM#26-30#2/6/2019#4,000.00#185
Grand Lotto 6/55#03-20-30-14-38-32#2/6/2019#29,700,000.00#0
Superlotto 6/49#02-03-47-31-27-20#2/5/2019#15,840,000.00#0
6D Lotto#8-8-9-3-7-3#2/5/2019#397,974.30#0
3D Lotto 2PM#6-4-9#2/5/2019#4,500.00#168
3D Lotto 5PM#1-9-6#2/5/2019#4,500.00#192
3D Lotto 9PM#7-3-8#2/5/2019#4,500.00#397
2D Lotto 9PM#31-23#2/5/2019#4,000.00#56
Lotto 6/42#28-31-15-24-11-36#2/5/2019#15,883,743.00#0
2D Lotto 2PM#31-31#2/5/2019#4,000.00#193
2D Lotto 5PM#26-07#2/5/2019#4,000.00#28
Ultra Lotto 6/58#43-19-33-11-13-48#2/5/2019#49,500,000.00#0
Megalotto 6/45#23-12-05-06-17-29#2/4/2019#13,301,011.00#2
4D Lotto#0-6-8-0#2/4/2019#119,828.00#7
3D Lotto 2PM#3-9-9#2/4/2019#4,500.00#281
3D Lotto 5PM#0-4-9#2/4/2019#4,500.00#152
3D Lotto 9PM#3-0-2#2/4/2019#4,500.00#444
2D Lotto 9PM#06-14#2/4/2019#4,000.00#543
2D Lotto 2PM#26-13#2/4/2019#4,000.00#64
2D Lotto 5PM#03-20#2/4/2019#4,000.00#166
Grand Lotto 6/55#04-26-35-02-46-52#2/4/2019#29,700,000.00#0
Superlotto 6/49#17-24-23-21-10-14#2/3/2019#15,840,000.00#0
3D Lotto 2PM#0-7-9#2/3/2019#4,500.00#125
3D Lotto 5PM#3-9-0#2/3/2019#4,500.00#198
3D Lotto 9PM#7-7-2#2/3/2019#4,500.00#289
2D Lotto 9PM#29-16#2/3/2019#4,000.00#131
2D Lotto 2PM#30-19#2/3/2019#4,000.00#185
2D Lotto 5PM#27-22#2/3/2019#4,000.00#38
Ultra Lotto 6/58#15-10-57-27-09-28#2/3/2019#49,500,000.00#0
6D Lotto#0-9-1-4-2-2#2/2/2019#1,279,410.00#2
3D Lotto 2PM#5-7-6#2/2/2019#4,500.00#189
3D Lotto 5PM#6-9-8#2/2/2019#4,500.00#159
3D Lotto 9PM#0-3-7#2/2/2019#4,500.00#280
2D Lotto 9PM#01-20#2/2/2019#4,000.00#630
Lotto 6/42#19-36-04-31-30-05#2/2/2019#13,356,328.00#0
2D Lotto 2PM#23-01#2/2/2019#4,000.00#79
2D Lotto 5PM#29-29#2/2/2019#4,000.00#297
Grand Lotto 6/55#15-22-04-54-31-33#2/2/2019#29,700,000.00#0
Megalotto 6/45#33-37-07-16-32-36#2/1/2019#10,561,443.00#0
4D Lotto#0-4-0-4#2/1/2019#17,974.00#42
3D Lotto 2PM#9-2-2#2/1/2019#4,500.00#225
3D Lotto 5PM#6-4-2#2/1/2019#4,500.00#210
3D Lotto 9PM#4-5-6#2/1/2019#4,500.00#232
2D Lotto 9PM#17-26#2/1/2019#4,000.00#351
2D Lotto 2PM#02-21#2/1/2019#4,000.00#225
2D Lotto 5PM#26-20#2/1/2019#4,000.00#44
Ultra Lotto 6/58#28-40-25-54-52-36#2/1/2019#49,500,000.00#0
Superlotto 6/49#33-12-01-32-19-31#1/31/2019#15,840,000.00#0
6D Lotto#0-6-9-3-5-5#1/31/2019#2,508,821.18#0
3D Lotto 2PM#1-8-6#1/31/2019#4,500.00#348
3D Lotto 5PM#2-5-3#1/31/2019#4,500.00#353
3D Lotto 9PM#4-8-0#1/31/2019#4,500.00#327
2D Lotto 9PM#14-24#1/31/2019#4,000.00#424
Lotto 6/42#06-36-28-09-03-13#1/31/2019#10,733,141.00#0
2D Lotto 2PM#22-28#1/31/2019#4,000.00#165
2D Lotto 5PM#13-27#1/31/2019#4,000.00#119
Megalotto 6/45#08-25-39-11-41-45#1/30/2019#8,910,000.00#0
4D Lotto#0-4-7-3#1/30/2019#89,145.00#9
3D Lotto 2PM#5-1-8#1/30/2019#4,500.00#406
3D Lotto 5PM#3-7-6#1/30/2019#4,500.00#180
3D Lotto 9PM#5-2-2#1/30/2019#4,500.00#522
2D Lotto 9PM#06-30#1/30/2019#4,000.00#622
2D Lotto 2PM#08-02#1/30/2019#4,000.00#233
2D Lotto 5PM#19-16#1/30/2019#4,000.00#121
Grand Lotto 6/55#09-28-08-52-42-02#1/30/2019#29,700,000.00#0
Superlotto 6/49#11-34-30-10-07-21#1/29/2019#15,840,000.00#1
6D Lotto#4-4-3-0-1-2#1/29/2019#2,186,370.76#0
3D Lotto 2PM#7-9-8#1/29/2019#4,500.00#311
3D Lotto 5PM#9-5-4#1/29/2019#4,500.00#210
3D Lotto 9PM#5-8-7#1/29/2019#4,500.00#325
2D Lotto 9PM#15-01#1/29/2019#4,000.00#224
Lotto 6/42#27-37-08-20-14-06#1/29/2019#8,339,962.00#0
2D Lotto 2PM#04-14#1/29/2019#4,000.00#216
2D Lotto 5PM#25-28#1/29/2019#4,000.00#126
Ultra Lotto 6/58#22-30-23-52-14-38#1/29/2019#49,500,000.00#0
Megalotto 6/45#27-34-43-06-04-05#1/28/2019#8,910,000.00#0
4D Lotto#7-4-9-0#1/28/2019#23,643.00#37
3D Lotto 2PM#1-5-6#1/28/2019#4,500.00#248
3D Lotto 5PM#4-2-4#1/28/2019#4,500.00#350
3D Lotto 9PM#0-0-0#1/28/2019#4,500.00#483
2D Lotto 9PM#03-31#1/28/2019#4,000.00#208
2D Lotto 2PM#05-25#1/28/2019#4,000.00#461
2D Lotto 5PM#22-07#1/28/2019#4,000.00#188
Grand Lotto 6/55#43-20-54-12-32-29#1/28/2019#29,700,000.00#0
Superlotto 6/49#11-41-03-20-47-22#1/27/2019#15,840,000.00#1
3D Lotto 2PM#8-8-2#1/27/2019#4,500.00#112
3D Lotto 5PM#4-5-1#1/27/2019#4,500.00#229
3D Lotto 9PM#2-8-7#1/27/2019#4,500.00#267
2D Lotto 9PM#08-05#1/27/2019#4,000.00#500
2D Lotto 2PM#27-22#1/27/2019#4,000.00#206
2D Lotto 5PM#31-03#1/27/2019#4,000.00#148
Ultra Lotto 6/58#44-53-39-43-38-07#1/27/2019#49,500,000.00#0
6D Lotto#2-6-5-9-1-1#1/26/2019#2,096,341.50#0
3D Lotto 2PM#0-6-9#1/26/2019#4,500.00#175
3D Lotto 5PM#6-7-3#1/26/2019#4,500.00#243
3D Lotto 9PM#2-2-5#1/26/2019#4,500.00#802
2D Lotto 9PM#13-26#1/26/2019#4,000.00#599
Lotto 6/42#42-36-12-01-41-35#1/26/2019#6,313,599.00#0
2D Lotto 2PM#14-27#1/26/2019#4,000.00#154
2D Lotto 5PM#22-01#1/26/2019#4,000.00#66
Grand Lotto 6/55#41-31-16-09-22-32#1/26/2019#29,700,000.00#0
Megalotto 6/45#45-02-44-23-11-20#1/25/2019#8,910,000.00#0
4D Lotto#1-3-4-7#1/25/2019#19,468.00#41
3D Lotto 2PM#8-8-8#1/25/2019#4,500.00#1029
3D Lotto 5PM#9-5-3#1/25/2019#4,500.00#195
3D Lotto 9PM#9-0-2#1/25/2019#4,500.00#326
2D Lotto 9PM#09-18#1/25/2019#4,000.00#434
2D Lotto 2PM#03-20#1/25/2019#4,000.00#208
2D Lotto 5PM#04-20#1/25/2019#4,000.00#238
Ultra Lotto 6/58#27-15-34-20-22-18#1/25/2019#49,500,000.00#0
Superlotto 6/49#15-27-17-39-38-34#1/24/2019#15,840,000.00#0
6D Lotto#5-7-2-3-3-0#1/24/2019#1,968,737.56#0
3D Lotto 2PM#3-0-5#1/24/2019#4,500.00#523
3D Lotto 5PM#6-8-7#1/24/2019#4,500.00#56
3D Lotto 9PM#1-7-3#1/24/2019#4,500.00#449
2D Lotto 9PM#07-16#1/24/2019#4,000.00#494
Lotto 6/42#19-29-11-01-04-12#1/24/2019#5,940,000.00#0
2D Lotto 2PM#22-31#1/24/2019#4,000.00#116
2D Lotto 5PM#21-20#1/24/2019#4,000.00#373
Megalotto 6/45#19-01-25-43-18-39#1/23/2019#63,810,688.00#1
4D Lotto#0-1-8-3#1/23/2019#103,034.00#8
3D Lotto 2PM#5-5-2#1/23/2019#4,500.00#243
3D Lotto 5PM#3-5-5#1/23/2019#4,500.00#227
3D Lotto 9PM#1-5-0#1/23/2019#4,500.00#1195
2D Lotto 9PM#04-30#1/23/2019#4,000.00#441
2D Lotto 2PM#05-24#1/23/2019#4,000.00#220
2D Lotto 5PM#03-21#1/23/2019#4,000.00#217
Grand Lotto 6/55#25-42-32-38-50-13#1/23/2019#29,700,000.00#0
Superlotto 6/49#38-06-37-30-39-07#1/22/2019#15,840,000.00#0
6D Lotto#8-9-8-4-2-3#1/22/2019#1,900,043.62#0
3D Lotto 2PM#9-2-4#1/22/2019#4,500.00#256
3D Lotto 5PM#8-2-0#1/22/2019#4,500.00#339
3D Lotto 9PM#6-1-4#1/22/2019#4,500.00#501
2D Lotto 9PM#10-02#1/22/2019#4,000.00#340
Lotto 6/42#26-15-03-13-36-10#1/22/2019#5,940,000.00#0
2D Lotto 2PM#02-13#1/22/2019#4,000.00#197
2D Lotto 5PM#12-17#1/22/2019#4,000.00#220
Ultra Lotto 6/58#24-21-15-56-07-37#1/22/2019#49,500,000.00#0
Megalotto 6/45#13-30-32-16-09-20#1/21/2019#59,455,369.00#0
4D Lotto#1-5-0-3#1/21/2019#39,064.00#19
3D Lotto 2PM#0-5-7#1/21/2019#4,500.00#133
3D Lotto 5PM#2-8-8#1/21/2019#4,500.00#338
3D Lotto 9PM#8-0-3#1/21/2019#4,500.00#426
2D Lotto 9PM#31-18#1/21/2019#4,000.00#266
2D Lotto 2PM#22-08#1/21/2019#4,000.00#235
2D Lotto 5PM#18-13#1/21/2019#4,000.00#127
Grand Lotto 6/55#17-07-38-08-05-10#1/21/2019#239,204,944.00#1
Superlotto 6/49#42-08-14-24-29-13#1/20/2019#25,226,907.00#1
3D Lotto 2PM#7-1-7#1/20/2019#4,500.00#562
3D Lotto 5PM#8-0-4#1/20/2019#4,500.00#87
3D Lotto 9PM#8-5-6#1/20/2019#4,500.00#448
2D Lotto 9PM#05-23#1/20/2019#4,000.00#485
2D Lotto 2PM#03-27#1/20/2019#4,000.00#196
2D Lotto 5PM#01-08#1/20/2019#4,000.00#209
Ultra Lotto 6/58#42-06-39-45-05-11#1/20/2019#49,500,000.00#0
6D Lotto#8-2-9-0-5-5#1/19/2019#1,617,945.56#0
3D Lotto 2PM#3-7-5#1/19/2019#4,500.00#418
3D Lotto 5PM#8-7-4#1/19/2019#4,500.00#270
3D Lotto 9PM#1-4-4#1/19/2019#4,500.00#526
2D Lotto 9PM#29-11#1/19/2019#4,000.00#317
Lotto 6/42#42-13-04-07-19-22#1/19/2019#5,940,000.00#1
2D Lotto 2PM#26-10#1/19/2019#4,000.00#104
2D Lotto 5PM#22-26#1/19/2019#4,000.00#160
Grand Lotto 6/55#23-54-03-43-30-36#1/19/2019#232,708,852.00#0
Megalotto 6/45#22-39-05-44-45-03#1/18/2019#55,891,951.00#0
4D Lotto#9-4-5-7#1/18/2019#57,408.00#13
3D Lotto 2PM#7-6-8#1/18/2019#4,500.00#285
3D Lotto 5PM#8-0-4#1/18/2019#4,500.00#160
3D Lotto 9PM#5-0-7#1/18/2019#4,500.00#410
2D Lotto 9PM#27-17#1/18/2019#4,000.00#159
2D Lotto 2PM#14-13#1/18/2019#4,000.00#25
2D Lotto 5PM#10-03#1/18/2019#4,000.00#201
Ultra Lotto 6/58#29-12-39-42-34-08#1/18/2019#49,500,000.00#1
Superlotto 6/49#14-44-34-41-12-03#1/17/2019#22,781,484.00#0
6D Lotto#7-7-9-5-6-4#1/17/2019#1,315,425.66#0
3D Lotto 2PM#3-7-7#1/17/2019#4,500.00#234
3D Lotto 5PM#8-3-5#1/17/2019#4,500.00#143
3D Lotto 9PM#4-8-0#1/17/2019#4,500.00#656
2D Lotto 9PM#05-17#1/17/2019#4,000.00#611
Lotto 6/42#19-29-42-40-23-04#1/17/2019#5,940,000.00#0
2D Lotto 2PM#21-08#1/17/2019#4,000.00#186
2D Lotto 5PM#24-09#1/17/2019#4,000.00#111
Megalotto 6/45#17-26-02-15-19-12#1/16/2019#51,987,898.00#0
4D Lotto#0-8-7-7#1/16/2019#33,094.00#22
3D Lotto 2PM#3-2-9#1/16/2019#4,500.00#286
3D Lotto 5PM#9-6-7#1/16/2019#4,500.00#357
3D Lotto 9PM#7-1-5#1/16/2019#4,500.00#493
2D Lotto 9PM#04-15#1/16/2019#4,000.00#340
2D Lotto 2PM#17-25#1/16/2019#4,000.00#213
2D Lotto 5PM#04-09#1/16/2019#4,000.00#254
Grand Lotto 6/55#39-15-50-34-30-41#1/16/2019#225,278,464.00#0
Superlotto 6/49#41-20-05-47-32-39#1/15/2019#20,191,779.00#0
6D Lotto#6-0-4-0-5-5#1/15/2019#1,129,514.50#0
3D Lotto 2PM#1-8-8#1/15/2019#4,500.00#838
3D Lotto 5PM#6-6-7#1/15/2019#4,500.00#154
3D Lotto 9PM#9-6-0#1/15/2019#4,500.00#279
2D Lotto 9PM#03-17#1/15/2019#4,000.00#446
Lotto 6/42#04-31-19-20-24-08#1/15/2019#48,204,764.00#1
2D Lotto 2PM#03-18#1/15/2019#4,000.00#206
2D Lotto 5PM#23-22#1/15/2019#4,000.00#50
Ultra Lotto 6/58#18-21-54-03-23-47#1/15/2019#49,500,000.00#0
Megalotto 6/45#29-38-06-02-31-01#1/14/2019#48,643,500.00#0
4D Lotto#7-3-2-7#1/14/2019#41,327.00#10
3D Lotto 2PM#8-6-4#1/14/2019#4,500.00#187
3D Lotto 5PM#5-1-8#1/14/2019#4,500.00#744
3D Lotto 9PM#2-8-7#1/14/2019#4,500.00#400
2D Lotto 9PM#22-01#1/14/2019#4,000.00#244
2D Lotto 2PM#12-29#1/14/2019#4,000.00#212
2D Lotto 5PM#06-20#1/14/2019#4,000.00#167
Grand Lotto 6/55#46-52-55-08-24-10#1/14/2019#218,753,220.00#0
Superlotto 6/49#09-49-28-21-41-34#1/13/2019#18,481,954.00#0
3D Lotto 2PM#9-2-3#1/13/2019#4,500.00#321
3D Lotto 5PM#6-8-2#1/13/2019#4,500.00#257
3D Lotto 9PM#3-8-5#1/13/2019#4,500.00#292
2D Lotto 9PM#09-06#1/13/2019#4,000.00#543
2D Lotto 2PM#21-29#1/13/2019#4,000.00#160
2D Lotto 5PM#02-07#1/13/2019#4,000.00#235
Ultra Lotto 6/58#43-55-15-02-29-56#1/13/2019#58,472,458.00#1
6D Lotto#0-7-1-6-8-2#1/12/2019#834,386.20#0
3D Lotto 2PM#7-6-2#1/12/2019#4,500.00#116
3D Lotto 5PM#9-4-3#1/12/2019#4,500.00#326
3D Lotto 9PM#0-2-0#1/12/2019#4,500.00#285
2D Lotto 9PM#15-08#1/12/2019#4,000.00#249
Lotto 6/42#23-29-31-32-42-25#1/12/2019#44,683,381.00#0
2D Lotto 2PM#11-08#1/12/2019#4,000.00#273
2D Lotto 5PM#23-07#1/12/2019#4,000.00#109
Grand Lotto 6/55#23-28-19-22-08-51#1/12/2019#212,377,216.00#0
Megalotto 6/45#02-31-18-32-44-43#1/11/2019#45,348,150.00#0
4D Lotto#0-3-0-7#1/11/2019#36,511.00#21
3D Lotto 2PM#3-9-3#1/11/2019#4,500.00#188
3D Lotto 5PM#6-7-4#1/11/2019#4,500.00#101
3D Lotto 9PM#7-0-3#1/11/2019#4,500.00#380
2D Lotto 9PM#16-27#1/11/2019#4,000.00#402
2D Lotto 2PM#11-26#1/11/2019#4,000.00#241
2D Lotto 5PM#03-16#1/11/2019#4,000.00#225
Ultra Lotto 6/58#07-21-23-39-25-18#1/11/2019#55,805,699.00#0
Superlotto 6/49#44-30-33-46-22-10#1/10/2019#15,993,225.00#0
6D Lotto#0-8-4-1-5-4#1/10/2019#784,386.20#0
3D Lotto 2PM#8-9-8#1/10/2019#4,500.00#245
3D Lotto 5PM#2-9-4#1/10/2019#4,500.00#123
3D Lotto 9PM#6-5-0#1/10/2019#4,500.00#312
2D Lotto 9PM#06-15#1/10/2019#4,000.00#502
Lotto 6/42#30-28-12-41-14-04#1/10/2019#41,432,269.00#0
2D Lotto 2PM#23-02#1/10/2019#4,000.00#71
2D Lotto 5PM#08-09#1/10/2019#4,000.00#272
Megalotto 6/45#20-02-21-05-37-26#1/9/2019#41,905,299.00#0
4D Lotto#1-9-8-8#1/9/2019#10,000.00#119
3D Lotto 2PM#8-8-2#1/9/2019#4,500.00#174
3D Lotto 5PM#5-4-4#1/9/2019#4,500.00#214
3D Lotto 9PM#4-1-9#1/9/2019#4,500.00#700
2D Lotto 9PM#06-20#1/9/2019#4,000.00#335
2D Lotto 2PM#13-09#1/9/2019#4,000.00#217
2D Lotto 5PM#09-30#1/9/2019#4,000.00#218
Grand Lotto 6/55#47-12-22-52-21-55#1/9/2019#205,719,452.00#0
Superlotto 6/49#04-21-32-48-16-22#1/8/2019#15,840,000.00#0
6D Lotto#8-8-7-9-0-7#1/8/2019#610,568.86#0
3D Lotto 2PM#8-7-4#1/8/2019#4,500.00#527
3D Lotto 5PM#1-3-9#1/8/2019#4,500.00#599
3D Lotto 9PM#1-6-7#1/8/2019#4,500.00#307
2D Lotto 9PM#12-10#1/8/2019#4,000.00#480
Lotto 6/42#17-32-16-27-12-22#1/8/2019#37,870,562.00#0
2D Lotto 2PM#25-11#1/8/2019#4,000.00#104
2D Lotto 5PM#04-16#1/8/2019#4,000.00#224
Ultra Lotto 6/58#45-50-30-35-49-52#1/8/2019#53,162,339.00#0
Megalotto 6/45#04-21-41-08-02-23#1/7/2019#38,833,978.00#0
4D Lotto#5-0-8-2#1/7/2019#45,697.00#19
3D Lotto 2PM#8-7-1#1/7/2019#4,500.00#275
3D Lotto 5PM#4-5-0#1/7/2019#4,500.00#253
3D Lotto 9PM#4-0-5#1/7/2019#4,500.00#295
2D Lotto 9PM#30-24#1/7/2019#4,000.00#298
2D Lotto 2PM#24-20#1/7/2019#4,000.00#48
2D Lotto 5PM#14-10#1/7/2019#4,000.00#212
Grand Lotto 6/55#25-24-02-55-09-33#1/7/2019#199,808,848.00#0
Superlotto 6/49#06-41-23-12-08-28#1/6/2019#15,840,000.00#0
3D Lotto 2PM#9-5-2#1/6/2019#4,500.00#101
3D Lotto 5PM#7-0-6#1/6/2019#4,500.00#152
3D Lotto 9PM#0-0-4#1/6/2019#4,500.00#107
2D Lotto 9PM#13-10#1/6/2019#4,000.00#253
2D Lotto 2PM#13-01#1/6/2019#4,000.00#190
2D Lotto 5PM#21-07#1/6/2019#4,000.00#135
Ultra Lotto 6/58#52-45-24-05-14-44#1/6/2019#51,083,577.00#0
6D Lotto#6-0-4-1-4-5#1/5/2019#363,437.02#0
3D Lotto 2PM#6-4-8#1/5/2019#4,500.00#234
3D Lotto 5PM#5-7-5#1/5/2019#4,500.00#264
3D Lotto 9PM#5-5-4#1/5/2019#4,500.00#350
2D Lotto 9PM#04-07#1/5/2019#4,000.00#630
Lotto 6/42#12-42-08-23-01-19#1/5/2019#34,583,013.00#0
2D Lotto 2PM#04-15#1/5/2019#4,000.00#208
2D Lotto 5PM#15-11#1/5/2019#4,000.00#157
Grand Lotto 6/55#28-27-26-51-42-16#1/5/2019#193,858,360.00#0
Megalotto 6/45#26-27-23-14-06-21#1/4/2019#35,627,974.00#0
4D Lotto#8-1-8-0#1/4/2019#49,127.00#15
3D Lotto 2PM#9-5-2#1/4/2019#4,500.00#176
3D Lotto 5PM#3-7-1#1/4/2019#4,500.00#212
3D Lotto 9PM#0-1-9#1/4/2019#4,500.00#1149
2D Lotto 9PM#03-04#1/4/2019#4,000.00#482
2D Lotto 2PM#20-06#1/4/2019#4,000.00#80
2D Lotto 5PM#22-23#1/4/2019#4,000.00#135
Ultra Lotto 6/58#37-22-05-32-13-17#1/4/2019#49,500,000.00#0
Superlotto 6/49#03-25-34-28-40-35#1/3/2019#15,840,000.00#0
6D Lotto#0-9-2-9-7-4#1/3/2019#376,852.00#1
3D Lotto 2PM#3-9-8#1/3/2019#4,500.00#148
3D Lotto 5PM#2-4-9#1/3/2019#4,500.00#248
